SD1,sD1,SD2,sD2,SR1,sR1,SR2,sR2
721,482,731,482,322,128,322,117
721,482,731,482,322,128,322,127
721,482,731,482,322,128,323,117
721,482,731,482,322,128,323,127
721,482,732,471,312,117,310,117
721,482,732,471,312,117,310,127
721,482,732,471,312,117,312,117
721,482,732,471,312,117,312,127
721,482,732,471,312,117,322,117
721,482,732,471,312,117,322,127
721,482,732,471,312,117,323,117
721,482,732,471,312,117,323,127
721,482,732,471,312,127,310,117
721,482,732,471,312,127,310,127
721,482,732,471,312,127,312,117
721,482,732,471,312,127,312,127
721,482,732,471,312,127,322,117
721,482,732,471,312,127,322,127
721,482,732,471,312,127,323,117
721,482,732,471,312,127,323,127
721,482,732,471,312,128,310,117
721,482,732,471,312,128,310,127
721,482,732,471,312,128,312,117
721,482,732,471,312,128,312,127
721,482,732,471,312,128,322,117
721,482,732,471,312,128,322,127
721,482,732,471,312,128,323,117
721,482,732,471,312,128,323,127
721,482,732,471,322,117,310,117
721,482,732,471,322,117,310,127
721,482,732,471,322,117,312,117
721,482,732,471,322,117,312,127
721,482,732,471,322,117,322,117
721,482,732,471,322,117,322,127
721,482,732,471,322,117,323,117
721,482,732,471,322,117,323,127
721,482,732,471,322,127,310,117
721,482,732,471,322,127,310,127
721,482,732,471,322,127,312,117
721,482,732,471,322,127,312,127
721,482,732,471,322,127,322,117
721,482,732,471,322,127,322,127
721,482,732,471,322,127,323,117
721,482,732,471,322,127,323,127
721,482,732,471,322,128,310,117
721,482,732,471,322,128,310,127
721,482,732,471,322,128,312,117
721,482,732,471,322,128,312,127
721,482,732,471,322,128,322,117
721,482,732,471,322,128,322,127
721,482,732,471,322,128,323,117
721,482,732,471,322,128,323,127
721,482,732,472,312,117,310,117
721,482,732,472,312,117,310,127
721,482,732,472,312,117,312,117
721,482,732,472,312,117,312,127
721,482,732,472,312,117,322,117
721,482,732,472,312,117,322,127
721,482,732,472,312,117,323,117
721,482,732,472,312,117,323,127
721,482,732,472,312,127,310,117
721,482,732,472,312,127,310,127
721,482,732,472,312,127,312,117
721,482,732,472,312,127,312,127
721,482,732,472,312,127,322,117
721,482,732,472,312,127,322,127
721,482,732,472,312,127,323,117
721,482,732,472,312,127,323,127
721,482,732,472,312,128,310,117
721,482,732,472,312,128,310,127
721,482,732,472,312,128,312,117
721,482,732,472,312,128,312,127
721,482,732,472,312,128,322,117
721,482,732,472,312,128,322,127
721,482,732,472,312,128,323,117
721,482,732,472,312,128,323,127
721,482,732,472,322,117,310,117
721,482,732,472,322,117,310,127
721,482,732,472,322,117,312,117
721,482,732,472,322,117,312,127
721,482,732,472,322,117,322,117
721,482,732,472,322,117,322,127
721,482,732,472,322,117,323,117
721,482,732,472,322,117,323,127
721,482,732,472,322,127,310,117
721,482,732,472,322,127,310,127
721,482,732,472,322,127,312,117
721,482,732,472,322,127,312,127
721,482,732,472,322,127,322,117
721,482,732,472,322,127,322,127
721,482,732,472,322,127,323,117
721,482,732,472,322,127,323,127
721,482,732,472,322,128,310,117
721,482,732,472,322,128,310,127
721,482,732,472,322,128,312,117
721,482,732,472,322,128,312,127
721,482,732,472,322,128,322,117
721,482,732,472,322,128,322,127
721,482,732,472,322,128,323,117
721,482,732,472,322,128,323,127
721,482,732,482,312,117,310,117
721,482,732,482,312,117,310,127
721,482,732,482,312,117,312,117
721,482,732,482,312,117,312,127
721,482,732,482,312,117,322,117
721,482,732,482,312,117,322,127
721,482,732,482,312,117,323,117
721,482,732,482,312,117,323,127
721,482,732,482,312,127,310,117
721,482,732,482,312,127,310,127
721,482,732,482,312,127,312,117
721,482,732,482,312,127,312,127
721,482,732,482,312,127,322,117
721,482,732,482,312,127,322,127
721,482,732,482,312,127,323,117
721,482,732,482,312,127,323,127
721,482,732,482,312,128,310,117
721,482,732,482,312,128,310,127
721,482,732,482,312,128,312,117
721,482,732,482,312,128,312,127
721,482,732,482,312,128,322,117
721,482,732,482,312,128,322,127
721,482,732,482,312,128,323,117
721,482,732,482,312,128,323,127
721,482,732,482,322,117,310,117
721,482,732,482,322,117,310,127
721,482,732,482,322,117,312,117
721,482,732,482,322,117,312,127
721,482,732,482,322,117,322,117
721,482,732,482,322,117,322,127
721,482,732,482,322,117,323,117
721,482,732,482,322,117,323,127
721,482,732,482,322,127,310,117
721,482,732,482,322,127,310,127
721,482,732,482,322,127,312,117
721,482,732,482,322,127,312,127
721,482,732,482,322,127,322,117
721,482,732,482,322,127,322,127
721,482,732,482,322,127,323,117
721,482,732,482,322,127,323,127
721,482,732,482,322,128,310,117
721,482,732,482,322,128,310,127
721,482,732,482,322,128,312,117
721,482,732,482,322,128,312,127
721,482,732,482,322,128,322,117
721,482,732,482,322,128,322,127
721,482,732,482,322,128,323,117
721,482,732,482,322,128,323,127
